OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.502333	0.860333	0
0.500333	0.504333	0.892	0
0.500333	0.507333	0.898333	0
0.500667	0.502667	0.888667	0
0.500333	0.509667	0.904333	0
0.500333	0.502667	0.861333	0
0.501667	0.51	0.910333	0
0.501	0.512667	0.91	0
0.500333	0.503333	0.89	0
0.500667	0.510667	0.908667	0
0.501667	0.509333	0.909333	1
0.501	0.51	0.909	0
0.500333	0.503667	0.890667	0
0.500333	0.507667	0.899	0
0.500333	0.505	0.894667	0
0.501	0.509667	0.908333	0
0.500667	0.507333	0.898667	0
0.501333	0.509333	0.908667	0
0.500333	0.508	0.899333	0
0.501667	0.508667	0.907	0
0.501333	0.51	0.909667	0
0.500333	0.507	0.898	0
0.500667	0.509333	0.906	0
0.500333	0.503	0.887667	0
0.500667	0.512667	0.909	0
0.501	0.505	0.898333	0
0.500333	0.51	0.906	0
0.501	0.509	0.906333	0
0.500667	0.504	0.893	0
0.500667	0.505	0.897	0
0.501333	0.508333	0.905333	0
0.500667	0.51	0.907	0
0.501	0.504	0.893667	0
0.501667	0.509667	0.909667	0
0.501333	0.508	0.904	0
0.500333	0.505333	0.895333	0
0.501	0.509333	0.907	0
0.500667	0.508	0.900667	0
0.500667	0.508667	0.903667	0
0.500667	0.503	0.889667	0
0.501	0.504667	0.897	0
0.500333	0.508333	0.899667	0
0.500667	0.504667	0.895	0
0.500667	0.509667	0.906667	0
0.501667	0.503667	0.892667	0
0.501333	0.507333	0.899333	0
0.501667	0.509	0.907667	0
0.501333	0.509667	0.909	0
0.501333	0.503667	0.891667	0
0.502	0.510667	0.910667	0
0.500667	0.503333	0.890667	0
0.501	0.507667	0.9	0
0.500667	0.505333	0.897333	0
0.501	0.508	0.903667	0
0.501333	0.509	0.906667	0
0.501	0.505333	0.899	0
