OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.511667	0.922	0
0.500333	0.504333	0.918	0
0.5	0.501	0.909333	0
0.501	0.505667	0.920667	0
0.500333	0.511333	0.926667	0
0.500333	0.505333	0.919	0
0.500333	0.503333	0.916667	0
0.501333	0.506667	0.922333	0
0.501667	0.505667	0.921	0
0.500667	0.510333	0.926	0
0.501	0.505333	0.919667	0
0.500333	0.510667	0.925667	0
0.500333	0.506	0.920667	0
0.501333	0.507667	0.924	0
0.502	0.506667	0.922667	0
0.500667	0.505	0.918333	0
0.500333	0.512	0.927	0
0.501	0.511	0.926333	0
0.500333	0.510333	0.925333	0
0.500667	0.505333	0.919333	0
0.500667	0.501667	0.915333	0
0.501	0.507	0.922667	0
0.501333	0.507333	0.923667	1
0.500333	0.504	0.917667	0
0.501	0.506333	0.921667	0
0.501	0.505	0.919333	0
0.500667	0.506667	0.921	0
0.501333	0.506	0.921667	0
0.500667	0.512667	0.927333	0
0.500667	0.511333	0.927	0
0.500667	0.507	0.922333	0
0.500333	0.51	0.924667	0
0.500667	0.509333	0.924	0
0.500667	0.51	0.925667	0
0.500333	0.501667	0.914333	0
0.500333	0.502	0.915	0
0.500333	0.501	0.914	0
0.501	0.502667	0.916	0
0.501	0.502333	0.915667	0
0.501	0.507667	0.923	0
